"PermitNumber","PermitteeName","PermitTypeID","PermitIssueDateFrom","IssuedWorkStartDate","IssuedWorkEndDate","PermitHouseNumber","OnStreetName","FromStreetName","ToStreetName","RoadWayType","SideWalkType","Status","BoroughName","SpecificLocation","CraneType","EquipmentType",
"M012019199A46","CONSOLIDATED EDISON","'0173","7/18/2019 8:39:38 AM","7/22/2019 12:00:00 AM","8/4/2019 11:59:59 PM","'","EAST  125 STREET","   5 AVENUE","MADISON AVENUE","","","ACTIVE","MANHATTAN","E 125 ST MILL &amp; PAVE REGRADE  ","","",
"Q162019199A06","D-BEST EQUIPMENT CORP","'1600","7/18/2019 8:39:34 AM","7/18/2019 8:39:34 AM","7/21/2019 11:59:59 PM","'"," 136 AVENUE","HOOK CREEK BOULEVARD","BOROUGH BOUNDARY","","","ACTIVE","QUEENS","","","",
"B012019199A70","CONSOLIDATED EDISON","'0121P","7/18/2019 8:39:34 AM","7/19/2019 12:00:00 AM","9/16/2019 11:59:59 PM","'","  53 STREET","  18 AVENUE","  19 AVENUE","","","ACTIVE","BROOKLYN","101' NNC OF 18 AVENUE AND 3' EWC OF 53 STREET ","","",
"Q012019199A31","THE BROOKLYN UNION GAS COMPANY D/B/A NATIONAL GRID NY","'0103","7/18/2019 8:39:33 AM","7/31/2019 12:00:00 AM","10/28/2019 11:59:59 PM","'"," 111 AVENUE"," 215 STREET"," 216 STREET","","","ACTIVE","QUEENS","Street &amp; Sidewalk  ","","",
"B012019199A69","CONSOLIDATED EDISON","'0102P","7/18/2019 8:39:33 AM","7/19/2019 12:00:00 AM","9/16/2019 11:59:59 PM","'","  53 STREET","  18 AVENUE","  19 AVENUE","","","ACTIVE","BROOKLYN","101' NNC OF 18 AVENUE AND 1' EWC OF 53 STREET ","","",
"B012019199A68","PERFETTO CONTRACTING CO. INC.","'0158","7/18/2019 8:39:12 AM","7/18/2019 8:39:12 AM","9/30/2019 11:59:59 PM","'","FRANKLIN STREET","KENT AVENUE","","","","ACTIVE","BROOKLYN","","","",
"B012019199A67","PERFETTO CONTRACTING CO. INC.","'0158","7/18/2019 8:39:11 AM","7/18/2019 8:39:11 AM","9/30/2019 11:59:59 PM","'","INDIA STREET","DEAD END","WEST STREET","","","ACTIVE","BROOKLYN","","","",
"B012019199A66","PERFETTO CONTRACTING CO. INC.","'0158","7/18/2019 8:39:11 AM","7/18/2019 8:39:11 AM","9/30/2019 11:59:59 PM","'","JAVA STREET","BODY OF WATER","WEST STREET","","","ACTIVE","BROOKLYN","","","",
"B012019199A65","PERFETTO CONTRACTING CO. INC.","'0158","7/18/2019 8:39:10 AM","7/18/2019 8:39:10 AM","9/30/2019 11:59:59 PM","'","KENT STREET","BODY OF WATER","WEST STREET","","","ACTIVE","BROOKLYN","","","",
"B012019199A64","PERFETTO CONTRACTING CO. INC.","'0158","7/18/2019 8:39:09 AM","7/18/2019 8:39:09 AM","9/30/2019 11:59:59 PM","'","NOBLE STREET","BODY OF WATER","WEST STREET","","","ACTIVE","BROOKLYN","","","",
"B012019199A63","PERFETTO CONTRACTING CO. INC.","'0158","7/18/2019 8:39:09 AM","7/18/2019 8:39:09 AM","9/30/2019 11:59:59 PM","'","OAK STREET","BODY OF WATER","WEST STREET","","","ACTIVE","BROOKLYN","","","",
"B012019199A62","PERFETTO CONTRACTING CO. INC.","'0158","7/18/2019 8:39:08 AM","7/18/2019 8:39:08 AM","9/30/2019 11:59:59 PM","'","OAK STREET","FRANKLIN STREET","WEST STREET","","","ACTIVE","BROOKLYN","","","",
"B012019199A61","PERFETTO CONTRACTING CO. INC.","'0158","7/18/2019 8:39:08 AM","7/18/2019 8:39:08 AM","9/30/2019 11:59:59 PM","'","NOBLE STREET","FRANKLIN STREET","WEST STREET","","","ACTIVE","BROOKLYN","","","",
"B012019199A60","PERFETTO CONTRACTING CO. INC.","'0158","7/18/2019 8:39:07 AM","7/18/2019 8:39:07 AM","9/30/2019 11:59:59 PM","'","MILTON STREET","FRANKLIN STREET","WEST STREET","","","ACTIVE","BROOKLYN","","","",
"B012019199A59","PERFETTO CONTRACTING CO. INC.","'0158","7/18/2019 8:39:07 AM","7/18/2019 8:39:07 AM","9/30/2019 11:59:59 PM","'","KENT STREET","FRANKLIN STREET","WEST STREET","","","ACTIVE","BROOKLYN","","","",
"B012019199A58","PERFETTO CONTRACTING CO. INC.","'0158P","7/18/2019 8:39:06 AM","7/18/2019 8:39:06 AM","9/30/2019 11:59:59 PM","'","EAGLE STREET","WEST STREET","","","","ACTIVE","BROOKLYN","","","",
"B012019199A57","PERFETTO CONTRACTING CO. INC.","'0158P","7/18/2019 8:39:06 AM","7/18/2019 8:39:06 AM","9/30/2019 11:59:59 PM","'","WEST STREET","EAGLE STREET","FREEMAN STREET","","","ACTIVE","BROOKLYN","","","",
"B012019199A56","PERFETTO CONTRACTING CO. INC.","'0158P","7/18/2019 8:39:05 AM","7/18/2019 8:39:05 AM","9/30/2019 11:59:59 PM","'","WEST STREET","FREEMAN STREET","GREEN STREET","","","ACTIVE","BROOKLYN","","","",
"B012019199A55","PERFETTO CONTRACTING CO. INC.","'0158P","7/18/2019 8:39:05 AM","7/18/2019 8:39:05 AM","9/30/2019 11:59:59 PM","'","WEST STREET","GREEN STREET","HURON STREET","","","ACTIVE","BROOKLYN","","","",
"B012019199A54","PERFETTO CONTRACTING CO. INC.","'0158P","7/18/2019 8:39:04 AM","7/18/2019 8:39:04 AM","9/30/2019 11:59:59 PM","'","WEST STREET","HURON STREET","INDIA STREET","","","ACTIVE","BROOKLYN","","","",
"B012019199A53","PERFETTO CONTRACTING CO. INC.","'0158P","7/18/2019 8:39:04 AM","7/18/2019 8:39:04 AM","9/30/2019 11:59:59 PM","'","WEST STREET","INDIA STREET","JAVA STREET","","","ACTIVE","BROOKLYN","","","",
"B012019199A52","PERFETTO CONTRACTING CO. INC.","'0158P","7/18/2019 8:39:03 AM","7/18/2019 8:39:03 AM","9/30/2019 11:59:59 PM","'","WEST STREET","JAVA STREET","KENT STREET","","","ACTIVE","BROOKLYN","","","",
"B012019199A51","PERFETTO CONTRACTING CO. INC.","'0158P","7/18/2019 8:39:02 AM","7/18/2019 8:39:02 AM","9/30/2019 11:59:59 PM","'","KENT STREET","WEST STREET","","","","ACTIVE","BROOKLYN","","","",
"B012019199A50","PERFETTO CONTRACTING CO. INC.","'0158P","7/18/2019 8:39:02 AM","7/18/2019 8:39:02 AM","9/30/2019 11:59:59 PM","'","WEST STREET","GREENPOINT AVENUE","KENT STREET","","","ACTIVE","BROOKLYN","","","",
"B012019199A49","PERFETTO CONTRACTING CO. INC.","'0158P","7/18/2019 8:39:01 AM","7/18/2019 8:39:01 AM","9/30/2019 11:59:59 PM","'","WEST STREET","MILTON STREET","NOBLE STREET","","","ACTIVE","BROOKLYN","","","",
"B012019199A48","PERFETTO CONTRACTING CO. INC.","'0158P","7/18/2019 8:39:01 AM","7/18/2019 8:39:01 AM","9/30/2019 11:59:59 PM","'","WEST STREET","NOBLE STREET","OAK STREET","","","ACTIVE","BROOKLYN","","","",
"B012019199A47","PERFETTO CONTRACTING CO. INC.","'0158P","7/18/2019 8:39:00 AM","7/18/2019 8:39:00 AM","9/30/2019 11:59:59 PM","'","WEST STREET","CALYER STREET","OAK STREET","","","ACTIVE","BROOKLYN","","","",
"B012019199A46","PERFETTO CONTRACTING CO. INC.","'0158P","7/18/2019 8:39:00 AM","7/18/2019 8:39:00 AM","9/30/2019 11:59:59 PM","'","WEST STREET","GREENPOINT AVENUE","MILTON STREET","","","ACTIVE","BROOKLYN","","","",
"B012019199A45","CONSOLIDATED EDISON","'0156","7/18/2019 8:38:52 AM","7/18/2019 8:38:52 AM","7/20/2019 8:38:52 AM","'","EAST   12 STREET","KINGS HIGHWAY","","","","ACTIVE","BROOKLYN","Inspector Lewis SL19-02252A-B ","","",
"M032019199A09","CONSOLIDATED EDISON","'0301","7/18/2019 8:38:22 AM","7/18/2019 8:38:22 AM","7/19/2019 8:38:22 AM","'","   7 AVENUE","WEST   36 STREET","WEST   37 STREET","","","ACTIVE","MANHATTAN","IFO 492 ","","",
"Q012019198D02","CONSOLIDATED EDISON","'0124","7/18/2019 8:38:19 AM","7/17/2019 4:12:18 PM","8/15/2019 11:59:59 PM","'","  30 AVENUE","  33 STREET","","","","ACTIVE","QUEENS","THE INTERSECTION OF 30TH AVENUE &amp; 33RD STREET","","",
"Q012019198B81","CONSOLIDATED EDISON","'0122","7/18/2019 8:37:19 AM","7/17/2019 12:12:12 PM","8/15/2019 11:59:59 PM","'","  27 STREET","  41 AVENUE","QUEENS PLAZA NORTH","","","ACTIVE","QUEENS","93 NNC OF QUEENS PLAZA NORTH 4 EWC OF 27 ST","","",
"Q012019199A30","THE BROOKLYN UNION GAS COMPANY D/B/A NATIONAL GRID NY","'0122","7/18/2019 8:36:11 AM","7/19/2019 12:00:00 AM","8/17/2019 11:59:59 PM","'","SHORE AVENUE","INWOOD STREET","PINEGROVE STREET","","","ACTIVE","QUEENS","","","",
"M012019199A45","TRIUMPH CONSTRUCTION CORP.","'0136","7/18/2019 8:36:03 AM","7/20/2019 12:00:00 AM","7/26/2019 11:59:59 PM","'","ST NICHOLAS AVENUE","WEST  149 STREET","WEST  150 STREET","","","ACTIVE","MANHATTAN","Saint Nicholas Ave between W 149 St and W 150 St ","","",
"Q012019199A29","THE BROOKLYN UNION GAS COMPANY D/B/A NATIONAL GRID NY","'0103","7/18/2019 8:34:15 AM","7/18/2019 8:34:15 AM","10/15/2019 11:59:59 PM","'"," 219 STREET","  98 AVENUE","  99 AVENUE","","","ACTIVE","QUEENS","west side  ","","",
"Q012019199A28","THE BROOKLYN UNION GAS COMPANY D/B/A NATIONAL GRID NY","'0103","7/18/2019 8:34:14 AM","7/18/2019 8:34:14 AM","10/15/2019 11:59:59 PM","'","  98 AVENUE","SPRINGFIELD BOULEVARD","","","","ACTIVE","QUEENS","south side of intersection  ","","",
"Q012019199A27","THE BROOKLYN UNION GAS COMPANY D/B/A NATIONAL GRID NY","'0103","7/18/2019 8:34:13 AM","7/18/2019 8:34:13 AM","10/15/2019 11:59:59 PM","'","  98 AVENUE"," 219 STREET","SPRINGFIELD BOULEVARD","","","ACTIVE","QUEENS","south side  ","","",
"Q012019199A26","THE BROOKLYN UNION GAS COMPANY D/B/A NATIONAL GRID NY","'0103","7/18/2019 8:34:13 AM","7/18/2019 8:34:13 AM","10/15/2019 11:59:59 PM","'","  98 AVENUE"," 219 STREET","","","","ACTIVE","QUEENS","west side of intersection  ","","",
"Q012019199A25","THE BROOKLYN UNION GAS COMPANY D/B/A NATIONAL GRID NY","'0103","7/18/2019 8:34:12 AM","7/18/2019 8:34:12 AM","10/15/2019 11:59:59 PM","'"," 219 STREET","  97 AVENUE","  98 AVENUE","","","ACTIVE","QUEENS","west side  ","","",
"Q162019199A05","DAVID'S CONSTRUCTION & HOME IMPROVEMENT, CORP.","'1600","7/18/2019 8:33:45 AM","7/18/2019 8:33:45 AM","7/22/2019 11:59:59 PM","'","  78 STREET","FURMANVILLE AVENUE","PENELOPE AVENUE","","","ACTIVE","QUEENS","64-08 78 STREET QUEENS NY 20 YARDS  ","","",
"X162019199A03","JOHN DANNA & SONS, INC.","'1601","7/18/2019 8:33:13 AM","7/18/2019 8:33:13 AM","7/22/2019 11:59:59 PM","'","PARKER STREET","GLEBE AVENUE","LYON AVENUE","","","ACTIVE","BRONX","","","",
"M022019199A89","JLJ IV ENTERPRISES,INC.","'0204","7/18/2019 8:32:37 AM","8/1/2019 12:00:00 AM","10/29/2019 11:59:59 PM","'","EAST  125 STREET","LEXINGTON AVENUE","","","","ACTIVE","MANHATTAN","","","MPT Materials",
"Q012019199A12","THE BROOKLYN UNION GAS COMPANY D/B/A NATIONAL GRID NY","'0122P","7/18/2019 8:32:19 AM","7/18/2019 8:15:20 AM","8/16/2019 11:59:59 PM","'","  32 AVENUE","  98 STREET","POWER ROAD","","","ACTIVE","QUEENS","","","",
"S162019199A21","PAUL TOTH EXCAVATION, INC.","'1600","7/18/2019 8:31:35 AM","7/18/2019 8:31:35 AM","7/22/2019 11:59:59 PM","'","MORGAN LANE","HILLMAN AVENUE","JARDINE AVENUE","","","ACTIVE","STATEN ISLAND","","","",
"B012019199A44","THE BROOKLYN UNION GAS COMPANY D/B/A NATIONAL GRID NY","'0122","7/18/2019 8:31:26 AM","7/18/2019 8:31:26 AM","8/16/2019 11:59:59 PM","'","BRIGHTON   10 STREET","BRIGHTON   10 PATH","BRIGHTON   10 TERRACE","","","ACTIVE","BROOKLYN","","","",
"B012019199A43","THE BROOKLYN UNION GAS COMPANY D/B/A NATIONAL GRID NY","'0122P","7/18/2019 8:31:25 AM","7/18/2019 8:31:25 AM","8/16/2019 11:59:59 PM","'","EAST   11 STREET","AVENUE Y","AVENUE Z","","","ACTIVE","BROOKLYN","","","",
"M022019199A88","JLJ IV ENTERPRISES,INC.","'0204","7/18/2019 8:30:48 AM","8/1/2019 12:00:00 AM","10/29/2019 11:59:59 PM","'","WEST   34 STREET","   7 AVENUE","   8 AVENUE","","","ACTIVE","MANHATTAN","","","MPT MATERIALS (5)",
"M022019199A87","JLJ IV ENTERPRISES,INC.","'0204","7/18/2019 8:30:47 AM","8/1/2019 12:00:00 AM","10/29/2019 11:59:59 PM","'","   8 AVENUE","WEST   33 STREET","WEST   34 STREET","","","ACTIVE","MANHATTAN","","","MPT MATERIALS (5)",
"M012019199A44","JLJ IV ENTERPRISES,INC.","'0158P","7/18/2019 8:30:47 AM","8/1/2019 12:00:00 AM","10/29/2019 11:59:59 PM","'","WEST   34 STREET","   7 AVENUE","   8 AVENUE","","","ACTIVE","MANHATTAN","","","",
"M022019199A86","JLJ IV ENTERPRISES,INC.","'0204","7/18/2019 8:30:46 AM","8/1/2019 12:00:00 AM","10/29/2019 11:59:59 PM","'","WEST   34 STREET","   8 AVENUE","   9 AVENUE","","","ACTIVE","MANHATTAN","","","MPT MATERIALS (5)",
"M012019199A43","JLJ IV ENTERPRISES,INC.","'0158P","7/18/2019 8:30:46 AM","8/1/2019 12:00:00 AM","10/29/2019 11:59:59 PM","'","   8 AVENUE","WEST   33 STREET","WEST   34 STREET","","","ACTIVE","MANHATTAN","","","",
"M022019199A85","JLJ IV ENTERPRISES,INC.","'0204","7/18/2019 8:30:45 AM","8/1/2019 12:00:00 AM","10/29/2019 11:59:59 PM","'","   8 AVENUE","WEST   34 STREET","WEST   35 STREET","","","ACTIVE","MANHATTAN","","","MPT MATERIALS (5)",
"M012019199A42","JLJ IV ENTERPRISES,INC.","'0158P","7/18/2019 8:30:45 AM","8/1/2019 12:00:00 AM","10/29/2019 11:59:59 PM","'","WEST   34 STREET","   8 AVENUE","   9 AVENUE","","","ACTIVE","MANHATTAN","","","",
"M012019199A41","JLJ IV ENTERPRISES,INC.","'0158","7/18/2019 8:30:44 AM","8/1/2019 12:00:00 AM","10/29/2019 11:59:59 PM","'","   8 AVENUE","WEST   34 STREET","WEST   35 STREET","","","ACTIVE","MANHATTAN","","","",
"M012019199A40","JLJ IV ENTERPRISES,INC.","'0158P","7/18/2019 8:30:44 AM","8/1/2019 12:00:00 AM","10/29/2019 11:59:59 PM","'","   8 AVENUE","WEST   34 STREET","","","","ACTIVE","MANHATTAN","","","",
"M022019199A84","JLJ IV ENTERPRISES,INC.","'0204","7/18/2019 8:30:43 AM","8/1/2019 12:00:00 AM","10/29/2019 11:59:59 PM","'","ST NICHOLAS AVENUE","WEST  180 STREET","WEST  181 STREET","","","ACTIVE","MANHATTAN","","","MPT MATERIALS (5)",
"M012019199A39","JLJ IV ENTERPRISES,INC.","'0158P","7/18/2019 8:30:43 AM","8/1/2019 12:00:00 AM","10/29/2019 11:59:59 PM","'","ST NICHOLAS AVENUE","WEST  180 STREET","WEST  181 STREET","","","ACTIVE","MANHATTAN","","","",
"M022019199A83","JLJ IV ENTERPRISES,INC.","'0204","7/18/2019 8:30:42 AM","8/1/2019 12:00:00 AM","10/29/2019 11:59:59 PM","'","ST NICHOLAS AVENUE","WEST  181 STREET","WEST  182 STREET","","","ACTIVE","MANHATTAN","","","MPT MATERIALS (5)",
"M012019199A38","JLJ IV ENTERPRISES,INC.","'0158P","7/18/2019 8:30:42 AM","8/1/2019 12:00:00 AM","10/29/2019 11:59:59 PM","'","ST NICHOLAS AVENUE","WEST  181 STREET","WEST  182 STREET","","","ACTIVE","MANHATTAN","","","",
"M012019199A37","JLJ IV ENTERPRISES,INC.","'0158P","7/18/2019 8:30:41 AM","8/1/2019 12:00:00 AM","10/29/2019 11:59:59 PM","'","ST NICHOLAS AVENUE","WEST  181 STREET","","","","ACTIVE","MANHATTAN","","","",
"M022019199A82","JLJ IV ENTERPRISES,INC.","'0204","7/18/2019 8:30:40 AM","8/1/2019 12:00:00 AM","10/29/2019 11:59:59 PM","'","BROADWAY","WEST  180 STREET","WEST  181 STREET","","","ACTIVE","MANHATTAN","","","MPT MATERIALS (5)",
"M012019199A36","JLJ IV ENTERPRISES,INC.","'0158P","7/18/2019 8:30:40 AM","8/1/2019 12:00:00 AM","10/29/2019 11:59:59 PM","'","BROADWAY","WEST  180 STREET","WEST  181 STREET","","","ACTIVE","MANHATTAN","","","",
"M022019199A81","JLJ IV ENTERPRISES,INC.","'0204","7/18/2019 8:30:39 AM","8/1/2019 12:00:00 AM","10/29/2019 11:59:59 PM","'","BROADWAY","WEST  181 STREET","WEST  182 STREET","","","ACTIVE","MANHATTAN","","","MPT MATERIALS (5)",
"M012019199A35","JLJ IV ENTERPRISES,INC.","'0158P","7/18/2019 8:30:39 AM","8/1/2019 12:00:00 AM","10/29/2019 11:59:59 PM","'","BROADWAY","WEST  181 STREET","WEST  182 STREET","","","ACTIVE","MANHATTAN","","","",
"M012019199A34","JLJ IV ENTERPRISES,INC.","'0158P","7/18/2019 8:30:38 AM","8/1/2019 12:00:00 AM","10/29/2019 11:59:59 PM","'","BROADWAY","WEST  181 STREET","","","","ACTIVE","MANHATTAN","","","",
"M022019199A80","JLJ IV ENTERPRISES,INC.","'0204","7/18/2019 8:30:37 AM","8/1/2019 12:00:00 AM","10/29/2019 11:59:59 PM","'","LEXINGTON AVENUE","EAST  125 STREET","EAST  126 STREET","","","ACTIVE","MANHATTAN","","","MPT MATERIALS (5)",
"M022019199A79","JLJ IV ENTERPRISES,INC.","'0204","7/18/2019 8:30:37 AM","8/1/2019 12:00:00 AM","10/29/2019 11:59:59 PM","'","EAST  125 STREET","LEXINGTON AVENUE","PARK AVENUE","","","ACTIVE","MANHATTAN","","","MPT MATERIALS (5)",
"M012019199A33","JLJ IV ENTERPRISES,INC.","'0158","7/18/2019 8:30:36 AM","8/1/2019 12:00:00 AM","10/29/2019 11:59:59 PM","'","EAST  125 STREET","LEXINGTON AVENUE","PARK AVENUE","","","ACTIVE","MANHATTAN","","","",
"Q012019199A24","KEYSPAN GAS EAST CORPORATION D/B/A NATIONAL GRID","'0103","7/18/2019 8:30:20 AM","7/18/2019 8:30:20 AM","10/15/2019 11:59:59 PM","'","HORTON AVENUE","PINSON STREET","","","","ACTIVE","QUEENS","2 X 40 TRENCH - T102195381 - A SELLINO ","","",
"Q012019199A23","KEYSPAN GAS EAST CORPORATION D/B/A NATIONAL GRID","'0103","7/18/2019 8:30:19 AM","7/18/2019 8:30:19 AM","10/15/2019 11:59:59 PM","'","HORTON AVENUE","BEACH CHANNEL DRIVE","PINSON STREET","","","ACTIVE","QUEENS","2 X 40 TRENCH - T102195381 - A SELLINO ","","",
"M022019199A78","JLJ IV ENTERPRISES,INC.","'0204","7/18/2019 8:29:59 AM","8/1/2019 12:00:00 AM","10/29/2019 11:59:59 PM","'","LEXINGTON AVENUE","EAST  124 STREET","EAST  125 STREET","","","ACTIVE","MANHATTAN","","","MPT Materials",
"M022019199A77","JUDLAU CONTRACTING, INC.","'0204","7/18/2019 8:29:40 AM","7/18/2019 8:29:40 AM","10/1/2019 11:59:59 PM","'","   6 AVENUE","WEST   55 STREET","WEST   56 STREET","","","ACTIVE","MANHATTAN","6th Avenue (West side) b/t West 56th Street &amp; West 55th Street  ","","BOX TRUCK ",
"B012019199A42","POWER CONCRETE CO. INC","'0160","7/18/2019 8:29:19 AM","7/23/2019 12:00:00 AM","7/31/2019 11:59:59 PM","'","FULTON STREET","SCHENECTADY AVENUE","STUYVESANT AVENUE","","","ACTIVE","BROOKLYN","","","",
"B012019199A41","CONSOLIDATED EDISON","'0124","7/18/2019 8:29:03 AM","7/19/2019 12:00:00 AM","8/17/2019 11:59:59 PM","'","  59 STREET","  18 AVENUE","  19 AVENUE","","","ACTIVE","BROOKLYN","See Sketch ","","",
"B012019199A40","POWER CONCRETE CO. INC","'0160","7/18/2019 8:29:02 AM","7/27/2019 12:00:00 AM","7/31/2019 11:59:59 PM","'","STUYVESANT AVENUE","CHAUNCEY STREET","FULTON STREET","","","ACTIVE","BROOKLYN","","","",
